#trait_category	trait	trait_name	family	geno	covar	geno_covar	geno_delta	n_variables	WB_test_P	is_significant_in_WB
Diffusion_brain_MRI	INI25072	Mean FA in anterior limb of internal capsule on FA skeleton (R)	gaussian	0.0122277648055055	0.054520923247449	0.0662139131244031	0.0116929898769541	1280	0.707692395054899	FALSE
Lifestyle_and_environment	INI1598	Ave. weekly spirits intake	gaussian	2.5763321806933e-06	0.00921196113658151	0.00921209061895683	1.29482375326936e-07	1	0.708896376548028	FALSE
Diffusion_brain_MRI	INI25519	WA MD in tract cingulate gyrus part of cingulum (L)	gaussian	0.00963184922644372	0.0373278781730431	0.0482362014122626	0.0109083232392194	296	0.709191793322782	FALSE
Disease_outcome	HC121	Peritonitis	binomial	0.50554406682813	0.546962061638412	0.547493797323945	0.000531735685533219	28	0.711256547305289	FALSE
Disease_outcome	HC784	TTE other behavioural and emotional disorders with onset usually occurring in childhood an	binomial	0.52481789184783	0.602799495586539	0.611898227134281	0.00909873154774288	13	0.711449211382406	FALSE
Diet_by_24-hour_recall	INI100010	Portion size	gaussian	0.00164422471160854	0.0514798757084104	0.0530339898249646	0.00155411411655423	591	0.711711223776807	FALSE
Eye_measures	INI5206	LogMAR, initial (L)	gaussian	0.000456915001501569	0.024047537685643	0.0243957675866853	0.00034822990104234	3	0.712948840617701	FALSE
Blood_assays	INI23008	Pp 52 antigen for Human Cytomegalovirus	gaussian	0.000253036146349635	0.0275264577160026	0.0260004825480872	-0.00152597516791541	116	0.716047478693863	FALSE
Eye_measures	INI5237	3mm index of best keratometry results (R)	gaussian	4.28101623214409e-05	0.00229640476797092	0.00231951698912511	2.31122211541983e-05	2	0.71857269993659	FALSE
Diffusion_brain_MRI	INI25344	Mean ICVF in middle cerebellar peduncle on FA skeleton	gaussian	0.0329186955557897	0.0313444526660696	0.0646753324395557	0.0333308797734861	1580	0.719127694557039	FALSE
Eye_measures	INI5119	3mm cylindrical power (L)	gaussian	0.000954805009034333	0.00590547762995834	0.00622349398024687	0.000318016350288527	1	0.721206401357056	FALSE
DXA_assessment	INI23262	Gynoid fat mass	gaussian	0.000570408212517941	0.105614934582064	0.106486363140766	0.000871428558702203	19	0.722620608712398	FALSE
Psychosocial_factors	QT_FC1004548	Health satisfaction	gaussian	0.00203829902618074	0.00173031178505926	0.00343344475384888	0.00170313296878962	1814	0.723305711593983	FALSE
Disease_outcome	HC106	Emphysema/chronic bronchitis	binomial	0.523429772259625	0.651963476416636	0.654071712067131	0.00210823565049489	273	0.725959418341167	FALSE
Diffusion_brain_MRI	INI25602	WA L2 in tract parahippocampal part of cingulum (L)	gaussian	8.48050888629014e-05	0.040228349126241	0.040212308211565	-1.60409146759688e-05	2	0.726196550492413	FALSE
Diffusion_brain_MRI	INI25633	WA L3 in tract forceps major	gaussian	1.05880720674092e-05	0.00684585951659808	0.00683390066944292	-1.19588471551605e-05	1	0.72659172259305	FALSE
Diffusion_brain_MRI	INI25071	Mean FA in cerebral peduncle on FA skeleton (L)	gaussian	0.00439789632513296	0.0748735612955126	0.0770728211563801	0.00219925986086744	1295	0.728820179514432	FALSE
Diffusion_brain_MRI	INI25649	WA L3 in tract uncinate fasciculus (R)	gaussian	0.0181242968588032	0.10113091598328	0.119868327956204	0.0187374119729238	1320	0.730507757646661	FALSE
Health_and_medical_history	BIN_FC10005518	Leg pain on walking : effect of standing still (Pain usually continues for more than 10 minutes)	binomial	0.497150755693708	0.554616624740022	0.554590402478396	-2.62222616257413e-05	1	0.732249099289122	FALSE
Disease_outcome	HC122	Disorder or pituitary gland	binomial	0.513634415524091	0.430951413137945	0.43377502998538	0.00282361684743571	5	0.73237298866848	FALSE
Disease_outcome	HC5	Myositis/myopathy	binomial	0.510590515660216	0.552107460535542	0.552685381198594	0.0005779206630524	1	0.733345302574594	FALSE
Disease_outcome	HC998	TTE postprocedural disorders of circulatory system, not elsewhere classified	binomial	0.484439217548731	0.706212671787324	0.694796736042263	-0.0114159357450612	38	0.734110425350308	FALSE
Digestive_health	BIN21073	Fever when IBS symptoms first began	binomial	0.512526809616499	0.553096521577283	0.553253074082386	0.000156552505103269	46	0.735671525287868	FALSE
Biomarkers	INI10030740	Glucose	gaussian	0.0250422374332673	2.94547588718626e-06	0.0249447983860916	0.0249418529102044	2932	0.73656771822127	FALSE
Mental_health	BIN_FC80020548	Manifestations of mania or irritability More active vs any	binomial	0.495551902268893	0.504145658688218	0.503350215562875	-0.000795443125342965	8	0.737543229693199	FALSE
Diffusion_brain_MRI	INI25073	Mean FA in anterior limb of internal capsule on FA skeleton (L)	gaussian	0.0141432471861076	0.0573289538645417	0.0705034771670405	0.0131745233024988	731	0.737676545101632	FALSE
Diffusion_brain_MRI	INI25099	Mean FA in superior fronto-occipital fasciculus on FA skeleton (L)	gaussian	0.0121876070290519	0.108031988469575	0.118865883663708	0.0108338951941332	1286	0.738060126173965	FALSE
DXA_assessment	INI23315	Leg bone area (L)	gaussian	0.00458054761282076	0.564921305757731	0.563576517091513	-0.00134478866621768	30	0.740940858356929	FALSE
Task_functional_brain_MRI	INI25048	Median BOLD effect (in group-defined mask) for faces-shapes contrast	gaussian	0.000180482932591396	0.023610503400996	0.0234910602204236	-0.000119443180572398	2	0.74234067412413	FALSE
Disease_outcome	HC323	Head injury	binomial	0.502687354822312	0.607571842750801	0.60760835852841	3.65157776084368e-05	1	0.744009459615841	FALSE
Diffusion_brain_MRI	INI25730	WA ISOVF in tract uncinate fasciculus (R)	gaussian	0.0122466678910336	0.0483292378858809	0.0572361900069773	0.00890695212109638	83	0.744036128395626	FALSE
ECG_at_rest,_12-lead	BIN_FC30012323	12-lead ECG measuring method	binomial	0.495669086516612	0.667950841565597	0.657136763380934	-0.0108140781846632	298	0.745583210430607	FALSE
Diffusion_brain_MRI	INI25467	Mean ISOVF in posterior corona radiata on FA skeleton (L)	gaussian	0.00403248179646136	0.063647354224075	0.0670047484584604	0.00335739423438534	466	0.748401552222971	FALSE
Diffusion_brain_MRI	INI25572	WA L1 in tract anterior thalamic radiation (R)	gaussian	1.49290394213549e-06	0.219458828017769	0.219399418080217	-5.94099375522406e-05	1	0.748550621599184	FALSE
Diffusion_brain_MRI	INI25680	WA OD in tract anterior thalamic radiation (R)	gaussian	9.35434960876453e-06	0.0973339024682009	0.0973334676772902	-4.34790910622263e-07	1	0.748576962839463	FALSE
Work_environment	BIN_FC20022506	Tobacco smoking current vs past	binomial	0.508980929989145	0.646362707855795	0.644122124942599	-0.00224058291319595	89	0.75145292788587	FALSE
Disease_outcome	HC895	TTE blindness and low vision	binomial	0.510929153815372	0.614617396486734	0.61489593615211	0.000278539665376276	7	0.752333880770882	FALSE
Population_characteristics	INI26421	Education score (Wales)	gaussian	8.83534853017783e-05	0.0117446687599975	0.0118202430141866	7.55742541890952e-05	8	0.75318870123789	FALSE
Diffusion_brain_MRI	INI25488	WA FA in tract acoustic radiation (L)	gaussian	0.0116674253650488	0.00586219909299126	0.017448305014531	0.0115861059215397	1025	0.754256480984777	FALSE
Diffusion_brain_MRI	INI25709	WA ISOVF in tract cingulate gyrus part of cingulum (R)	gaussian	0.00607750343346028	0.00404763050014854	0.00976310394726763	0.00571547344711908	245	0.755427710090439	FALSE
Disease_outcome	HC1408	TTE preterm delivery	binomial	0.515966740231446	0.902836912542944	0.902978241801861	0.000141329258916634	5	0.755694756379263	FALSE
Abdominal_MRI	INI22407	Visceral adipose tissue volume (VAT)	gaussian	2.51250011532889e-05	0.288326421296622	0.287949424492734	-0.000376996803887697	13	0.757145378908751	FALSE
Psychosocial_factors	INI5386	# of unenthusiastic/disinterested episodes	gaussian	6.79262411924619e-05	2.21736045802552e-05	1.70646357405133e-06	-2.04671410062039e-05	36	0.758222411959459	FALSE
T1_structural_brain_MRI	INI25840	Vol. of grey matter in Cingulate Gyrus, posterior division (L)	gaussian	0.000350936382778151	0.198641247947148	0.198684874963273	4.3627016124731e-05	2	0.759299741156163	FALSE
Lifestyle_and_environment	QT_FC10003506	Smoking compared to 10 years previous	gaussian	2.68761396176817e-05	0.0151128126552815	0.014829293144369	-0.000283519510912411	34	0.76201207197859	FALSE
Disease_outcome	HC316	Dyspepsia / indigestion	binomial	0.502230292777929	0.578155917453599	0.578159411230137	3.49377653774408e-06	1	0.763182009205946	FALSE
Diffusion_brain_MRI	INI25097	Mean FA in superior longitudinal fasciculus on FA skeleton (L)	gaussian	0.0222815418329277	0.0410497189903356	0.0615528960677339	0.0205031770773983	3389	0.765209691262524	FALSE
Task_functional_brain_MRI	INI25767	90%ile of BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast	gaussian	0.000826793916717618	0.0012271659360413	0.000555801743530245	-0.000671364192511051	26	0.765637279056301	FALSE
Lifestyle_and_environment	BIN_FC30003446	Type of tobacco currently smoked (cigars or pipes)	binomial	0.511623925530835	0.820741602452344	0.820758884690739	1.72822383945892e-05	2	0.767212737727365	FALSE
Disease_outcome	HC1346	TTE vulvovaginal ulceration and inflammation in diseases classified elsewhere	binomial	0.473786917402891	0.727108968735859	0.725470281914661	-0.00163868682119772	73	0.767610973648878	FALSE
DXA_assessment	INI23213	Femur total BMD (bone mineral density) T-score (R)	gaussian	0.00161896347824697	0.0674521381608074	0.068159051605738	0.000706913444930637	3	0.767984792320289	FALSE
Mental_health	BIN20540	Multiple worries during worst period of anxiety	binomial	0.502826734670939	0.585911470377419	0.586037872827343	0.000126402449923457	8	0.76916237754672	FALSE
Disease_outcome	HC1297	TTE obstructive and reflux uropathy	binomial	0.504024466823557	0.621579774950563	0.621288826201207	-0.000290948749356756	20	0.769262465643544	FALSE
Disease_outcome	HC406	Fracture neck of femur / hip	binomial	0.499778693461523	0.62406950031241	0.624060472011631	-9.02830077853523e-06	3	0.769431302941459	FALSE
Disease_outcome	HC44	Bile duct obstruction/ascending cholangitis	binomial	0.5038037911406	0.629172662187668	0.629669920359106	0.000497258171437975	5	0.771742901983794	FALSE
Lifestyle_and_environment	BIN_FC50002267	Use of sun/uv protection (Do not go out in sunshine)	binomial	0.497202977735978	0.567645877990815	0.56678975111287	-0.000856126877944896	1	0.775884681411787	FALSE
T1_structural_brain_MRI	INI25851	Vol. of grey matter in Parahippocampal Gyrus, posterior division (R)	gaussian	0.0148474326677122	0.0897766617161299	0.104391231257942	0.0146145695418123	1078	0.778623099053177	FALSE
Diet_by_24-hour_recall	BIN102930	Egg consumers	binomial	0.49832579285954	0.521789647864154	0.521600983295704	-0.000188664568449348	2	0.780229255523623	FALSE
Population_characteristics	INI26426	Index of Multiple Deprivation (Wales)	gaussian	1.88034353065328e-05	0.0102327008580873	0.0101270075669082	-0.000105693291179149	8	0.782698070751627	FALSE
Diffusion_brain_MRI	INI25515	WA MD in tract acoustic radiation (L)	gaussian	0.00339701705955676	0.0103336770035178	0.0138230797519635	0.00348940274844564	63	0.783581834854581	FALSE
Mental_health	BIN_FC20020492	Longest period of mania or irritability at least a day but less than a week	binomial	0.502870685692165	0.531558564498372	0.53084284003339	-0.000715724464981249	17	0.785707895554648	FALSE
Diffusion_brain_MRI	INI25589	WA L1 in tract posterior thalamic radiation (R)	gaussian	0.000231155443495061	0.122553674908073	0.122418021902705	-0.000135653005367928	3	0.786104883440273	FALSE
Diffusion_brain_MRI	INI25490	WA FA in tract anterior thalamic radiation (L)	gaussian	0.00524393338659334	0.0662117882341408	0.0713483313687286	0.00513654313458782	379	0.788614595221881	FALSE
Blood_assays	INI23003	VCA p18 antigen for Epstein-Barr Virus	gaussian	0.00572897240515547	0.00599882312424185	0.0105984390613087	0.00459961593706683	445	0.789799557468428	FALSE
T1_structural_brain_MRI	INI25022	Vol. of amygdala (R)	gaussian	1.62603082993526e-05	0.0711259754725696	0.0710813564175131	-4.46190550564829e-05	4	0.79016770669535	FALSE
Disease_outcome	HC130	Housemaid's knee (prepatellar bursitis)	binomial	0.497551918897696	0.63866543975792	0.642443426511366	0.00377798675344576	9	0.794447894310457	FALSE
Susceptibility_weighted_brain_MRI	INI25039	Median T2star in accumbens (R)	gaussian	0.00154986626234827	0.0012156261387831	0.00270686797398304	0.00149124183519995	325	0.795357852113511	FALSE
Disease_outcome	HC3	Ectopic pregnancy	binomial	0.515150686966219	0.844805792796124	0.841609951726668	-0.00319584106945547	161	0.799477833434323	FALSE
DXA_assessment	INI23201	L1-L4 ave. height	gaussian	0.000371515583320631	0.282842998604319	0.272912444298127	-0.00993055430619205	250	0.801800438816135	FALSE
Disease_outcome	HC8	Gall bladder disease	binomial	0.498494564074425	0.707910862314651	0.707899822438125	-1.10398765258424e-05	1	0.802240413869629	FALSE
Mental_health	INI20514	Recent lack of interest or pleasure in doing things	gaussian	0.000318160316509417	0.0106829733338419	0.0109732369406668	0.000290263606824933	62	0.80325365171638	FALSE
Digestive_health	INI21061	Degree bothered by trouble sleeping in the last 3 months	gaussian	9.26253952917657e-06	0.043939528057226	0.0439510559509459	1.15278937199426e-05	3	0.803390176697231	FALSE
Diffusion_brain_MRI	INI25561	WA MO in tract posterior thalamic radiation (L)	gaussian	0.00479992033621328	0.0364606904726468	0.0409200335838047	0.0044593431111579	721	0.803684975009225	FALSE
T1_structural_brain_MRI	INI25904	Vol. of grey matter in Vermis Crus II Cerebellum	gaussian	0.026743160012963	0.0278525490601887	0.0535664516703817	0.025713902610193	837	0.804371415767158	FALSE
Diffusion_brain_MRI	INI25360	Mean ICVF in anterior limb of internal capsule on FA skeleton (R)	gaussian	0.0328313705789523	0.0981727830195723	0.130071269143562	0.0318984861239893	1308	0.805290917923585	FALSE
Diffusion_brain_MRI	INI25517	WA MD in tract anterior thalamic radiation (L)	gaussian	0.00423209695382125	0.201839589910324	0.206460577687589	0.004620987777265	171	0.807257081897923	FALSE
Diffusion_brain_MRI	INI25545	WA MO in tract anterior thalamic radiation (R)	gaussian	0.00312821467377089	0.025667588342019	0.0286489329504253	0.00298134460840632	127	0.807458630523201	FALSE
Abdominal_MRI	INI22405	Anterior thigh lean muscle volume (L)	gaussian	0.0017424871623906	0.697230951418369	0.695250665346259	-0.00198028607210976	81	0.808542649848415	FALSE
Diffusion_brain_MRI	INI25525	WA MD in tract forceps major	gaussian	0.00374036024510012	0.00662952816259309	0.0107286712096448	0.00409914304705173	209	0.809180769481056	FALSE
Lifestyle_and_environment	INI2867	Age started smoking in former smokers	gaussian	1.06430068801693e-05	0.0222215188886543	0.0221896697926838	-3.1849095970482e-05	18	0.809419753089363	FALSE
Diffusion_brain_MRI	INI25521	WA MD in tract parahippocampal part of cingulum (L)	gaussian	0.000197514652506583	0.0466597316587344	0.0466412764543209	-1.84552044135353e-05	1	0.809906691857966	FALSE
Mental_health	BIN20419	Difficulty concentrating during worst period of anxiety	binomial	0.503110837899776	0.600834593583473	0.600860741416785	2.61478333120069e-05	1	0.810897832584115	FALSE
T1_structural_brain_MRI	INI25837	Vol. of grey matter in Paracingulate Gyrus (R)	gaussian	0.00453627827238709	0.163919222236916	0.167349690858261	0.00343046862134544	145	0.814708111299393	FALSE
Blood_assays	INI23009	Pp 28 antigen for Human Cytomegalovirus	gaussian	3.30855235172564e-05	0.0183188954523858	0.0155144220791971	-0.00280447337318864	115	0.81546336147359	FALSE
DXA_assessment	INI23299	Femur neck BMD (bone mineral density) (L)	gaussian	0.000124319581223809	0.123509331956936	0.123513401839274	4.06988233860039e-06	1	0.819540272633419	FALSE
Diffusion_brain_MRI	INI25618	WA L2 in tract superior longitudinal fasciculus (R)	gaussian	2.19516677355555e-06	0.105214181371672	0.105212770561074	-1.41081059726322e-06	1	0.820376796763267	FALSE
Mental_health	BIN_FC40020537	Never has difficulty controlling worry during worst period of anxiety	binomial	0.506211459444448	0.563870813004556	0.563716177408058	-0.000154635596498642	2	0.820385678557009	FALSE
Eye_measures	BIN_FC20006074	Glasses worn elsewhere (right eye) besides during visual acuity test	binomial	0.499353744394584	0.506593565082876	0.502178522320807	-0.00441504276206872	19	0.820806830985935	FALSE
Disease_outcome	HC1313	TTE cystitis	binomial	0.500928507983355	0.684501345784435	0.684487851515496	-1.34942689391515e-05	3	0.820848459680471	FALSE
Mental_health	BIN_FC30020487	Sometimes Felt hated by family member as a child	binomial	0.501222177780283	0.628870560015434	0.628446354860473	-0.000424205154960444	10	0.821137425373891	FALSE
