#trait	split	trait_name	AUROC	other_metric	covariates
GBE_HC880	HC880_non_british_white	TTE other retinal disorders	0.688008124814548	Diff R2 (full-covars) = 0.00283808465021063	age, sex Genotype PCs
GBE_HC880	HC880_s_asian	TTE other retinal disorders	0.739944236773495	Diff R2 (full-covars) = 0.00101196819179517	age, sex Genotype PCs
GBE_HC880	HC880_e_asian	TTE other retinal disorders	0.764081598364682	Diff R2 (full-covars) = 0.00238018565447817	age, sex Genotype PCs
GBE_HC880	HC880_african	TTE other retinal disorders	0.707011927181413	Diff R2 (full-covars) = -0.00077463904582542	age, sex Genotype PCs
GBE_HC431	HC431_test	Emphysema	0.569105976615408		
GBE_HC431	HC431_non_british_white	Emphysema	0.499944559572542		
GBE_HC431	HC431_s_asian	Emphysema	0.598093466635673		
GBE_HC431	HC431_e_asian	Emphysema	0.670975323149236		
GBE_HC431	HC431_african	Emphysema	0.543627526616249		
GBE_HC431	HC431_test	Emphysema	0.701857891943821	Diff R2 (full-covars) = 0.00585627976794412	age, sex Genotype PCs
GBE_HC431	HC431_non_british_white	Emphysema	0.773124758041233	Diff R2 (full-covars) = -5.3949364503425e-05	age, sex Genotype PCs
GBE_HC431	HC431_s_asian	Emphysema	0.782748198093472	Diff R2 (full-covars) = 0.00397581957684412	age, sex Genotype PCs
GBE_HC431	HC431_e_asian	Emphysema	0.988542890716804	Diff R2 (full-covars) = 0.000587544065804857	age, sex Genotype PCs
GBE_HC431	HC431_african	Emphysema	0.795083706218182	Diff R2 (full-covars) = -0.00298950779200313	age, sex Genotype PCs
GBE_BIN100580	BIN100580_test	Alcohol consumed	0.517278055459907		
GBE_BIN100580	BIN100580_non_british_white	Alcohol consumed	0.529727752162471		
GBE_BIN100580	BIN100580_s_asian	Alcohol consumed	0.507652868751064		
GBE_BIN100580	BIN100580_e_asian	Alcohol consumed	0.530846484935438		
GBE_BIN100580	BIN100580_african	Alcohol consumed	0.500694090574523		
GBE_BIN100580	BIN100580_test	Alcohol consumed	0.568254441709964	Diff R2 (full-covars) = 0.0029975790416249	age, sex Genotype PCs
GBE_BIN100580	BIN100580_non_british_white	Alcohol consumed	0.576059563216162	Diff R2 (full-covars) = 0.00342274173657597	age, sex Genotype PCs
GBE_BIN100580	BIN100580_s_asian	Alcohol consumed	0.635838201001198	Diff R2 (full-covars) = -0.0024705351831964	age, sex Genotype PCs
GBE_BIN100580	BIN100580_e_asian	Alcohol consumed	0.599784791965566	Diff R2 (full-covars) = -0.000956480153038286	age, sex Genotype PCs
GBE_BIN100580	BIN100580_african	Alcohol consumed	0.627575161971319	Diff R2 (full-covars) = -0.000507550573067173	age, sex Genotype PCs
GBE_BIN_FC50006160	BIN_FC50006160_test	Leisure/social activities (attend adult edication class in once a week or more often)	0.521800035800231		
GBE_BIN_FC50006160	BIN_FC50006160_non_british_white	Leisure/social activities (attend adult edication class in once a week or more often)	0.526915653571921		
GBE_BIN_FC50006160	BIN_FC50006160_s_asian	Leisure/social activities (attend adult edication class in once a week or more often)	0.527349797272391		
GBE_BIN_FC50006160	BIN_FC50006160_e_asian	Leisure/social activities (attend adult edication class in once a week or more often)	0.445916724177594		
GBE_BIN_FC50006160	BIN_FC50006160_african	Leisure/social activities (attend adult edication class in once a week or more often)	0.505276593170614		
GBE_BIN_FC50006160	BIN_FC50006160_test	Leisure/social activities (attend adult edication class in once a week or more often)	0.633125981243961	Diff R2 (full-covars) = 0.00196656113309723	age, sex Genotype PCs
GBE_BIN_FC50006160	BIN_FC50006160_non_british_white	Leisure/social activities (attend adult edication class in once a week or more often)	0.629438293386476	Diff R2 (full-covars) = 0.00320905929009963	age, sex Genotype PCs
GBE_BIN_FC50006160	BIN_FC50006160_s_asian	Leisure/social activities (attend adult edication class in once a week or more often)	0.60533690097519	Diff R2 (full-covars) = 0.00260747293552543	age, sex Genotype PCs
GBE_BIN_FC50006160	BIN_FC50006160_e_asian	Leisure/social activities (attend adult edication class in once a week or more often)	0.65213940648723	Diff R2 (full-covars) = -0.0159995399125829	age, sex Genotype PCs
GBE_BIN_FC50006160	BIN_FC50006160_african	Leisure/social activities (attend adult edication class in once a week or more often)	0.62456643377794	Diff R2 (full-covars) = -0.00161267882527139	age, sex Genotype PCs
GBE_HC176	HC176_test	Prolapsed disc/slipped disc	0.542251212950472		
GBE_HC176	HC176_non_british_white	Prolapsed disc/slipped disc	0.520695285513348		
GBE_HC176	HC176_s_asian	Prolapsed disc/slipped disc	0.549126938338188		
GBE_HC176	HC176_e_asian	Prolapsed disc/slipped disc	0.442946893626159		
GBE_HC176	HC176_african	Prolapsed disc/slipped disc	0.551656926670456		
GBE_HC176	HC176_test	Prolapsed disc/slipped disc	0.545373584744397	Diff R2 (full-covars) = 0.0131628922198191	age, sex Genotype PCs
GBE_HC176	HC176_non_british_white	Prolapsed disc/slipped disc	0.563931971013561	Diff R2 (full-covars) = 0.00618770605366026	age, sex Genotype PCs
GBE_HC176	HC176_s_asian	Prolapsed disc/slipped disc	0.617242231929449	Diff R2 (full-covars) = 0.00756849677974414	age, sex Genotype PCs
GBE_HC176	HC176_e_asian	Prolapsed disc/slipped disc	0.810073564946567	Diff R2 (full-covars) = -0.000805455619397488	age, sex Genotype PCs
GBE_HC176	HC176_african	Prolapsed disc/slipped disc	0.636824400494214	Diff R2 (full-covars) = 0.00372013744219013	age, sex Genotype PCs
GBE_BIN_FC6006155	BIN_FC6006155_test	Vitamin B9 vs no supplement	0.528106595342748		
GBE_BIN_FC6006155	BIN_FC6006155_non_british_white	Vitamin B9 vs no supplement	0.509676418936847		
GBE_BIN_FC6006155	BIN_FC6006155_s_asian	Vitamin B9 vs no supplement	0.506921755956309		
GBE_BIN_FC6006155	BIN_FC6006155_e_asian	Vitamin B9 vs no supplement	0.461956828841047		
GBE_BIN_FC6006155	BIN_FC6006155_african	Vitamin B9 vs no supplement	0.513138406705828		
GBE_BIN_FC6006155	BIN_FC6006155_test	Vitamin B9 vs no supplement	0.594534716276244	Diff R2 (full-covars) = 0.00462146673224873	age, sex Genotype PCs
GBE_BIN_FC6006155	BIN_FC6006155_non_british_white	Vitamin B9 vs no supplement	0.629418679716489	Diff R2 (full-covars) = -3.0773607454182e-05	age, sex Genotype PCs
GBE_BIN_FC6006155	BIN_FC6006155_s_asian	Vitamin B9 vs no supplement	0.68137130167248	Diff R2 (full-covars) = 0.0011954121212262	age, sex Genotype PCs
GBE_BIN_FC6006155	BIN_FC6006155_e_asian	Vitamin B9 vs no supplement	0.66251342035373	Diff R2 (full-covars) = -0.00240153698367041	age, sex Genotype PCs
GBE_BIN_FC6006155	BIN_FC6006155_african	Vitamin B9 vs no supplement	0.684745121334127	Diff R2 (full-covars) = 0.000762985941523908	age, sex Genotype PCs
GBE_HC31	HC31_test	Uterine fibroids	0.54273434890698		
GBE_HC31	HC31_non_british_white	Uterine fibroids	0.548166739287835		
GBE_HC31	HC31_s_asian	Uterine fibroids	0.551477580923538		
GBE_HC31	HC31_e_asian	Uterine fibroids	0.487683259461297		
GBE_HC31	HC31_african	Uterine fibroids	0.527078777379911		
GBE_HC31	HC31_test	Uterine fibroids	0.781326001173734	Diff R2 (full-covars) = 0.00550352261932596	age, sex Genotype PCs
GBE_HC31	HC31_non_british_white	Uterine fibroids	0.764958537565715	Diff R2 (full-covars) = 0.0087539513525815	age, sex Genotype PCs
GBE_HC31	HC31_s_asian	Uterine fibroids	0.846270238221038	Diff R2 (full-covars) = 0.00364405386684119	age, sex Genotype PCs
GBE_HC31	HC31_e_asian	Uterine fibroids	0.788612342311624	Diff R2 (full-covars) = -0.00775656324582441	age, sex Genotype PCs
GBE_HC31	HC31_african	Uterine fibroids	0.766461617197221	Diff R2 (full-covars) = 0.0076901968508587	age, sex Genotype PCs
GBE_HC1228	HC1228_test	TTE internal derangement of knee	0.52610577379714		
GBE_HC1228	HC1228_non_british_white	TTE internal derangement of knee	0.534738162882682		
GBE_HC1228	HC1228_s_asian	TTE internal derangement of knee	0.521417319871404		
GBE_HC1228	HC1228_e_asian	TTE internal derangement of knee	0.469690913935516		
GBE_HC1228	HC1228_african	TTE internal derangement of knee	0.504053852172403		
GBE_HC1228	HC1228_test	TTE internal derangement of knee	0.571171773631002	Diff R2 (full-covars) = 0.00611391837497965	age, sex Genotype PCs
GBE_HC1228	HC1228_non_british_white	TTE internal derangement of knee	0.568187058088987	Diff R2 (full-covars) = 0.0059606762294202	age, sex Genotype PCs
GBE_HC1228	HC1228_s_asian	TTE internal derangement of knee	0.580424825005643	Diff R2 (full-covars) = 0.00239815612706717	age, sex Genotype PCs
GBE_HC1228	HC1228_e_asian	TTE internal derangement of knee	0.641270317079671	Diff R2 (full-covars) = -0.00557887023714188	age, sex Genotype PCs
GBE_HC1228	HC1228_african	TTE internal derangement of knee	0.563408856692154	Diff R2 (full-covars) = 0.00114513094627078	age, sex Genotype PCs
GBE_BIN_FC20001468	BIN_FC20001468_test	Cereal type: Biscuit cereal (e.g. Weetabix)	0.514960057708792		
GBE_BIN_FC20001468	BIN_FC20001468_non_british_white	Cereal type: Biscuit cereal (e.g. Weetabix)	0.502813731186307		
GBE_BIN_FC20001468	BIN_FC20001468_s_asian	Cereal type: Biscuit cereal (e.g. Weetabix)	0.49753719985454		
GBE_BIN_FC20001468	BIN_FC20001468_e_asian	Cereal type: Biscuit cereal (e.g. Weetabix)	0.502236167139797		
GBE_BIN_FC20001468	BIN_FC20001468_african	Cereal type: Biscuit cereal (e.g. Weetabix)	0.504868187585298		
GBE_BIN_FC20001468	BIN_FC20001468_test	Cereal type: Biscuit cereal (e.g. Weetabix)	0.548936734093686	Diff R2 (full-covars) = 0.00219123449015668	age, sex Genotype PCs
GBE_BIN_FC20001468	BIN_FC20001468_non_british_white	Cereal type: Biscuit cereal (e.g. Weetabix)	0.587090865054093	Diff R2 (full-covars) = 0.000303200795791936	age, sex Genotype PCs
GBE_BIN_FC20001468	BIN_FC20001468_s_asian	Cereal type: Biscuit cereal (e.g. Weetabix)	0.563314715979618	Diff R2 (full-covars) = -0.000925255778909784	age, sex Genotype PCs
GBE_BIN_FC20001468	BIN_FC20001468_e_asian	Cereal type: Biscuit cereal (e.g. Weetabix)	0.566850938791773	Diff R2 (full-covars) = 0.00315752776532763	age, sex Genotype PCs
GBE_BIN_FC20001468	BIN_FC20001468_african	Cereal type: Biscuit cereal (e.g. Weetabix)	0.538680707884742	Diff R2 (full-covars) = 0.00148347964934881	age, sex Genotype PCs
GBE_HC321	HC321_test	Sjogren's syndrome/sicca syndrome	0.603032754853233		
GBE_HC321	HC321_non_british_white	Sjogren's syndrome/sicca syndrome	0.656928679379874		
GBE_HC321	HC321_s_asian	Sjogren's syndrome/sicca syndrome	0.610340849826305		
GBE_HC321	HC321_e_asian	Sjogren's syndrome/sicca syndrome	0.697941176470588		
GBE_HC321	HC321_african	Sjogren's syndrome/sicca syndrome	0.5902732389252		
GBE_HC321	HC321_test	Sjogren's syndrome/sicca syndrome	0.730071828404328	Diff R2 (full-covars) = 0.0164107814161419	age, sex Genotype PCs
GBE_HC321	HC321_non_british_white	Sjogren's syndrome/sicca syndrome	0.771861030888427	Diff R2 (full-covars) = 0.0154663783735685	age, sex Genotype PCs
GBE_HC321	HC321_s_asian	Sjogren's syndrome/sicca syndrome	0.801403707272229	Diff R2 (full-covars) = 0.00952894483289091	age, sex Genotype PCs
GBE_HC321	HC321_e_asian	Sjogren's syndrome/sicca syndrome	0.758235294117648	Diff R2 (full-covars) = 0.0069117647058824	age, sex Genotype PCs
GBE_HC321	HC321_african	Sjogren's syndrome/sicca syndrome	0.798456790123476	Diff R2 (full-covars) = 0.00789760348583946	age, sex Genotype PCs
GBE_HC85	HC85_test	Enlarged prostate	0.54101569716039		
GBE_HC85	HC85_non_british_white	Enlarged prostate	0.585535316979965		
GBE_HC85	HC85_s_asian	Enlarged prostate	0.481666324182674		
GBE_HC85	HC85_e_asian	Enlarged prostate	0.511961115807269		
GBE_HC85	HC85_african	Enlarged prostate	0.547239036335746		
GBE_HC85	HC85_test	Enlarged prostate	0.87367232516	Diff R2 (full-covars) = 0.00220228464928951	age, sex Genotype PCs
GBE_HC85	HC85_non_british_white	Enlarged prostate	0.900661777806749	Diff R2 (full-covars) = 0.00377538389914311	age, sex Genotype PCs
GBE_HC85	HC85_s_asian	Enlarged prostate	0.896770249049303	Diff R2 (full-covars) = -0.00207266241986093	age, sex Genotype PCs
GBE_HC85	HC85_e_asian	Enlarged prostate	0.944209636517329	Diff R2 (full-covars) = -0.00333896872358397	age, sex Genotype PCs
GBE_HC85	HC85_african	Enlarged prostate	0.931047763579191	Diff R2 (full-covars) = 0.00141411005915171	age, sex Genotype PCs
GBE_HC136	HC136_test	Connective tissue disorder	0.553439785564897		
GBE_HC136	HC136_non_british_white	Connective tissue disorder	0.585956282216987		
GBE_HC136	HC136_s_asian	Connective tissue disorder	0.502301014268531		
GBE_HC136	HC136_e_asian	Connective tissue disorder	0.567392985488785		
GBE_HC136	HC136_african	Connective tissue disorder	0.562383303090748		
GBE_HC136	HC136_test	Connective tissue disorder	0.697498882454796	Diff R2 (full-covars) = 0.00563527909197303	age, sex Genotype PCs
GBE_HC136	HC136_non_british_white	Connective tissue disorder	0.704614541320657	Diff R2 (full-covars) = 0.00599327581201503	age, sex Genotype PCs
GBE_HC136	HC136_s_asian	Connective tissue disorder	0.723433041086475	Diff R2 (full-covars) = 0.00017534811756692	age, sex Genotype PCs
GBE_HC136	HC136_e_asian	Connective tissue disorder	0.765000227448482	Diff R2 (full-covars) = 0.00695992357731146	age, sex Genotype PCs
GBE_HC136	HC136_african	Connective tissue disorder	0.739880006461787	Diff R2 (full-covars) = 0.00979220906079292	age, sex Genotype PCs
GBE_BIN_FC18006155	BIN_FC18006155_test	Folic acid or folate (Vitamin B9)	0.525999200740865		
GBE_BIN_FC18006155	BIN_FC18006155_non_british_white	Folic acid or folate (Vitamin B9)	0.509013734855648		
GBE_BIN_FC18006155	BIN_FC18006155_s_asian	Folic acid or folate (Vitamin B9)	0.506800761613737		
GBE_BIN_FC18006155	BIN_FC18006155_e_asian	Folic acid or folate (Vitamin B9)	0.465057504944693		
GBE_BIN_FC18006155	BIN_FC18006155_african	Folic acid or folate (Vitamin B9)	0.519408947074264		
GBE_BIN_FC18006155	BIN_FC18006155_test	Folic acid or folate (Vitamin B9)	0.577680030199474	Diff R2 (full-covars) = 0.00470920326040936	age, sex Genotype PCs
GBE_BIN_FC18006155	BIN_FC18006155_non_british_white	Folic acid or folate (Vitamin B9)	0.603445675093928	Diff R2 (full-covars) = 4.45077807830208e-05	age, sex Genotype PCs
GBE_BIN_FC18006155	BIN_FC18006155_s_asian	Folic acid or folate (Vitamin B9)	0.648802050649905	Diff R2 (full-covars) = 0.000889175540158882	age, sex Genotype PCs
GBE_BIN_FC18006155	BIN_FC18006155_e_asian	Folic acid or folate (Vitamin B9)	0.637517397992821	Diff R2 (full-covars) = -0.000457841916343127	age, sex Genotype PCs
GBE_BIN_FC18006155	BIN_FC18006155_african	Folic acid or folate (Vitamin B9)	0.663400636142834	Diff R2 (full-covars) = 0.000866445763867296	age, sex Genotype PCs
GBE_HC1576	HC1576_test	AD NSTEMI	0.540421983817245		
GBE_HC1576	HC1576_non_british_white	AD NSTEMI	0.535728636908355		
GBE_HC1576	HC1576_s_asian	AD NSTEMI	0.512503190017597		
GBE_HC1576	HC1576_e_asian	AD NSTEMI	0.431456367924526		
GBE_HC1576	HC1576_african	AD NSTEMI	0.507989450822196		
GBE_HC1576	HC1576_test	AD NSTEMI	0.720169501852777	Diff R2 (full-covars) = 0.00401780006023811	age, sex Genotype PCs
GBE_HC1576	HC1576_non_british_white	AD NSTEMI	0.750721826528953	Diff R2 (full-covars) = 0.00246613099403947	age, sex Genotype PCs
GBE_HC1576	HC1576_s_asian	AD NSTEMI	0.73852802514403	Diff R2 (full-covars) = -0.00180319941976137	age, sex Genotype PCs
GBE_HC1576	HC1576_e_asian	AD NSTEMI	0.799823113207548	Diff R2 (full-covars) = -0.0102446933962251	age, sex Genotype PCs
GBE_HC1576	HC1576_african	AD NSTEMI	0.655119758111123	Diff R2 (full-covars) = 0.0034190530074788	age, sex Genotype PCs
GBE_BIN23067	BIN23067_test	MCV seropositivity for Merkel Cell Polyomavirus	0.56616794786279		
GBE_BIN23067	BIN23067_non_british_white	MCV seropositivity for Merkel Cell Polyomavirus	0.588960113960114		
GBE_BIN23067	BIN23067_s_asian	MCV seropositivity for Merkel Cell Polyomavirus	0.567169476486247		
GBE_BIN23067	BIN23067_e_asian	MCV seropositivity for Merkel Cell Polyomavirus	0.578296703296703		
GBE_BIN23067	BIN23067_african	MCV seropositivity for Merkel Cell Polyomavirus	0.552989130434783		
GBE_BIN23067	BIN23067_test	MCV seropositivity for Merkel Cell Polyomavirus	0.577437644202906	Diff R2 (full-covars) = 0.0346524368240915	age, sex Genotype PCs
GBE_BIN23067	BIN23067_non_british_white	MCV seropositivity for Merkel Cell Polyomavirus	0.638224121557455	Diff R2 (full-covars) = 0.0224358974358979	age, sex Genotype PCs
GBE_BIN23067	BIN23067_s_asian	MCV seropositivity for Merkel Cell Polyomavirus	0.658917480035492	Diff R2 (full-covars) = 0.0150842945874001	age, sex Genotype PCs
GBE_BIN23067	BIN23067_e_asian	MCV seropositivity for Merkel Cell Polyomavirus	0.840659340659341	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_BIN23067	BIN23067_african	MCV seropositivity for Merkel Cell Polyomavirus	0.671648550724638	Diff R2 (full-covars) = 0.00317028985507239	age, sex Genotype PCs
GBE_BIN_FC10002644	BIN_FC10002644_test	Light smokers, at least 100 smokes in lifetime	0.519368422771752		
GBE_BIN_FC10002644	BIN_FC10002644_non_british_white	Light smokers, at least 100 smokes in lifetime	0.515713108213417		
GBE_BIN_FC10002644	BIN_FC10002644_s_asian	Light smokers, at least 100 smokes in lifetime	0.523584668646398		
GBE_BIN_FC10002644	BIN_FC10002644_e_asian	Light smokers, at least 100 smokes in lifetime	0.486129778972521		
GBE_BIN_FC10002644	BIN_FC10002644_african	Light smokers, at least 100 smokes in lifetime	0.51423040864495		
GBE_BIN_FC10002644	BIN_FC10002644_test	Light smokers, at least 100 smokes in lifetime	0.576976664100399	Diff R2 (full-covars) = 0.00255008712391125	age, sex Genotype PCs
GBE_BIN_FC10002644	BIN_FC10002644_non_british_white	Light smokers, at least 100 smokes in lifetime	0.568006145449653	Diff R2 (full-covars) = 0.00276343141401592	age, sex Genotype PCs
GBE_BIN_FC10002644	BIN_FC10002644_s_asian	Light smokers, at least 100 smokes in lifetime	0.633016274991583	Diff R2 (full-covars) = 0.00170085972555012	age, sex Genotype PCs
GBE_BIN_FC10002644	BIN_FC10002644_e_asian	Light smokers, at least 100 smokes in lifetime	0.718152628434886	Diff R2 (full-covars) = 0.000149342891278215	age, sex Genotype PCs
GBE_BIN_FC10002644	BIN_FC10002644_african	Light smokers, at least 100 smokes in lifetime	0.605833203121787	Diff R2 (full-covars) = 0.000912851468374831	age, sex Genotype PCs
GBE_HC654	HC654_test	TTE other disorders of pancreatic internal secretion	0.556918742057483		
GBE_HC654	HC654_non_british_white	TTE other disorders of pancreatic internal secretion	0.52075639725558		
GBE_HC654	HC654_s_asian	TTE other disorders of pancreatic internal secretion	0.502089870224879		
GBE_HC654	HC654_e_asian	TTE other disorders of pancreatic internal secretion	0.358210712183638		
GBE_HC654	HC654_african	TTE other disorders of pancreatic internal secretion	0.418797606093585		
GBE_HC654	HC654_test	TTE other disorders of pancreatic internal secretion	0.632846178284634	Diff R2 (full-covars) = 0.0162197796236678	age, sex Genotype PCs
